length_url,length_hostname,length_path,length_query,length_fragment,num_dots,num_hyphens,num_underscores,num_slashes,num_equals,num_at,num_and,num_exclamation,num_space,num_tilde,has_https,has_port,has_fragment,has_query,has_digits,num_digits,num_letters,num_parameters,num_fragments,num_subdirectories,digits_ratio,letters_ratio,special_chars_ratio,directory_length_mean,suspicious_tld,label
26,17,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,17,0,0,0,0.11538461538461539,0.6538461538461539,0.23076923076923078,,0,legitimate
118,42,19,49,0,4,0,2,4,3,0,2,0,0,0,0,0,0,1,1,22,79,3,0,2,0.1864406779661017,0.6694915254237288,0.1440677966101695,8.5,0,phishing
25,17,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
68,30,30,0,0,1,5,0,4,0,0,0,0,0,0,1,0,0,0,0,0,57,0,0,1,0.0,0.8382352941176471,0.16176470588235295,28.0,0,legitimate
49,16,25,0,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,2,0.0,0.8163265306122449,0.1836734693877551,11.5,0,legitimate
49,18,23,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,40,0,0,2,0.0,0.8163265306122449,0.1836734693877551,10.5,0,legitimate
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
35,26,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0.0,0.8285714285714286,0.17142857142857143,,0,legitimate
132,16,24,83,0,3,0,1,4,1,0,0,0,0,0,1,0,0,1,1,7,114,1,0,2,0.05303030303030303,0.8636363636363636,0.08333333333333333,11.0,0,phishing
73,10,34,21,0,1,0,0,4,1,0,0,0,0,0,0,0,0,1,1,24,41,1,0,1,0.3287671232876712,0.5616438356164384,0.1095890410958904,32.0,0,phishing
26,18,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
32,23,1,0,0,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0.0,0.75,0.25,,0,legitimate
31,22,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0.0,0.8064516129032258,0.1935483870967742,,0,legitimate
49,16,26,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,4,0.0,0.7959183673469388,0.20408163265306123,5.5,0,legitimate
121,13,18,82,0,7,1,0,14,2,0,1,0,0,0,0,0,0,1,1,2,88,2,0,2,0.01652892561983471,0.7272727272727273,0.256198347107438,8.0,0,phishing
83,14,61,0,0,2,10,0,6,0,0,0,0,0,0,1,0,0,0,1,4,60,0,0,3,0.04819277108433735,0.7228915662650602,0.2289156626506024,19.0,0,legitimate
128,50,20,49,0,4,1,2,5,3,0,2,0,0,0,1,0,0,1,1,26,83,3,0,2,0.203125,0.6484375,0.1484375,8.5,0,phishing
59,28,24,0,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0.0,0.847457627118644,0.15254237288135594,7.0,0,phishing
21,14,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.7619047619047619,0.23809523809523808,0.0,0,legitimate
33,12,6,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,7,19,1,0,1,0.21212121212121213,0.5757575757575758,0.21212121212121213,5.0,0,legitimate
38,17,13,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,1,0.0,0.8157894736842105,0.18421052631578946,12.0,0,legitimate
55,16,31,0,0,2,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,2,0.0,0.7818181818181819,0.21818181818181817,14.5,0,legitimate
22,14,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,11,4,0,0,0,0.5,0.18181818181818182,0.3181818181818182,,0,phishing
26,17,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
66,19,39,0,0,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,56,0,0,3,0.0,0.8484848484848485,0.15151515151515152,12.0,0,legitimate
21,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.8095238095238095,0.19047619047619047,0.0,0,legitimate
128,50,20,49,0,4,1,2,5,3,0,2,0,0,0,1,0,0,1,1,18,91,3,0,2,0.140625,0.7109375,0.1484375,8.5,0,phishing
39,31,1,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.7948717948717948,0.20512820512820512,,0,phishing
129,54,20,47,0,5,1,2,5,3,0,2,0,0,0,0,0,0,1,1,11,98,3,0,2,0.08527131782945736,0.7596899224806202,0.15503875968992248,8.5,0,phishing
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
80,15,29,28,0,2,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,67,1,0,3,0.0,0.8375,0.1625,8.333333333333334,0,phishing
126,18,17,82,0,3,0,0,4,2,0,0,0,0,0,1,0,0,1,1,11,100,1,0,2,0.0873015873015873,0.7936507936507936,0.11904761904761904,7.5,0,phishing
124,46,20,49,0,5,0,2,5,3,0,2,0,0,0,1,0,0,1,1,21,84,3,0,2,0.1693548387096774,0.6774193548387096,0.1532258064516129,8.5,0,phishing
89,11,71,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,2,0.0,0.8539325842696629,0.14606741573033707,34.5,0,legitimate
332,39,117,168,0,6,0,4,9,4,0,3,0,0,0,0,0,0,1,1,44,257,4,0,7,0.13253012048192772,0.7740963855421686,0.09337349397590361,15.714285714285714,0,phishing
47,27,12,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,4,36,0,0,2,0.0851063829787234,0.7659574468085106,0.14893617021276595,5.0,0,phishing
79,24,1,46,0,2,0,1,3,1,0,0,0,0,0,0,0,0,1,1,7,59,1,0,0,0.08860759493670886,0.7468354430379747,0.16455696202531644,,0,phishing
132,16,24,83,0,3,0,2,4,1,0,0,0,0,0,1,0,0,1,1,5,115,1,0,2,0.03787878787878788,0.8712121212121212,0.09090909090909091,11.0,0,phishing
42,17,17,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,32,0,0,2,0.023809523809523808,0.7619047619047619,0.21428571428571427,7.5,0,legitimate
42,16,18,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,2,0.0,0.8333333333333334,0.16666666666666666,8.0,0,legitimate
69,14,47,0,0,3,0,6,5,0,0,0,0,0,0,1,0,0,0,1,17,37,0,0,3,0.2463768115942029,0.5362318840579711,0.21739130434782608,14.666666666666666,0,legitimate
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
13,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.6923076923076923,0.3076923076923077,0.0,0,legitimate
60,15,37,0,0,1,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,5,0.0,0.8333333333333334,0.16666666666666666,6.2,0,phishing
31,12,12,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,4,19,0,0,3,0.12903225806451613,0.6129032258064516,0.25806451612903225,3.0,0,phishing
23,14,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0.0,0.7391304347826086,0.2608695652173913,,0,legitimate
34,25,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,25,0,0,0,0.08823529411764706,0.7352941176470589,0.17647058823529413,,0,phishing
132,16,24,83,0,3,0,0,4,1,0,0,0,0,0,1,0,0,1,1,5,117,1,0,2,0.03787878787878788,0.8863636363636364,0.07575757575757576,11.0,0,phishing
35,16,11,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,1,0.0,0.8285714285714286,0.17142857142857143,10.0,0,legitimate
58,29,21,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,48,0,0,1,0.017241379310344827,0.8275862068965517,0.15517241379310345,20.0,0,phishing
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
106,19,80,0,0,2,1,0,9,0,0,0,0,0,0,0,0,0,0,1,18,75,0,0,7,0.16981132075471697,0.7075471698113207,0.12264150943396226,10.428571428571429,0,phishing
95,12,76,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,1,7,72,0,0,10,0.07368421052631578,0.7578947368421053,0.16842105263157894,6.6,0,legitimate
32,20,1,2,0,2,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,25,1,0,0,0.0,0.78125,0.21875,,0,phishing
43,15,21,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,3,0.0,0.7906976744186046,0.20930232558139536,5.666666666666667,0,phishing
35,26,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0.0,0.8285714285714286,0.17142857142857143,,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
43,17,19,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0.0,0.813953488372093,0.18604651162790697,17.0,0,legitimate
61,52,1,0,0,4,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,0,0.0,0.8360655737704918,0.16393442622950818,,0,phishing
50,21,22,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,4,38,0,0,1,0.08,0.76,0.16,21.0,0,legitimate
29,20,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0.0,0.7931034482758621,0.20689655172413793,,0,legitimate
24,16,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0.041666666666666664,0.7083333333333334,0.25,,0,legitimate
59,26,25,0,0,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,4,0.0,0.847457627118644,0.15254237288135594,5.25,0,legitimate
22,15,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.7727272727272727,0.22727272727272727,0.0,0,phishing
33,12,6,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,7,19,1,0,1,0.21212121212121213,0.5757575757575758,0.21212121212121213,5.0,0,legitimate
98,24,45,0,20,8,0,0,4,0,1,0,0,0,0,1,0,1,0,1,14,69,0,1,2,0.14285714285714285,0.7040816326530612,0.15306122448979592,21.5,0,phishing
35,26,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,29,0,0,0,0.0,0.8285714285714286,0.17142857142857143,,0,legitimate
46,23,16,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.8260869565217391,0.17391304347826086,6.5,1,phishing
25,17,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
130,54,19,49,0,5,1,2,4,3,0,2,0,0,0,0,0,0,1,1,18,93,3,0,2,0.13846153846153847,0.7153846153846154,0.14615384615384616,8.5,0,phishing
57,26,24,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.8070175438596491,0.19298245614035087,23.0,0,legitimate
80,12,61,0,0,3,0,1,9,0,0,0,0,0,0,0,0,0,0,1,2,64,0,0,7,0.025,0.8,0.175,7.714285714285714,0,legitimate
23,14,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0.0,0.6956521739130435,0.30434782608695654,,0,legitimate
67,26,34,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,2,0.0,0.8656716417910447,0.13432835820895522,16.0,0,legitimate
40,23,10,0,0,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0.0,0.775,0.225,4.0,0,phishing
100,12,80,0,0,1,2,2,10,0,0,0,0,0,0,1,0,0,0,1,5,79,0,0,7,0.05,0.79,0.16,10.285714285714286,0,phishing
38,27,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.8421052631578947,0.15789473684210525,3.0,0,phishing
28,20,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
74,17,20,29,0,2,0,1,5,1,0,1,0,0,0,0,0,0,1,0,0,59,2,0,3,0.0,0.7972972972972973,0.20270270270270271,5.666666666666667,0,phishing
93,17,69,0,0,2,9,0,7,0,0,0,0,0,0,0,0,0,0,1,6,68,0,0,4,0.06451612903225806,0.7311827956989247,0.20430107526881722,16.0,0,phishing
54,21,26,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,4,42,0,0,3,0.07407407407407407,0.7777777777777778,0.14814814814814814,7.666666666666667,0,phishing
80,15,57,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,8,61,0,0,2,0.1,0.7625,0.1375,27.5,0,legitimate
26,18,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.7692307692307693,0.23076923076923078,,0,legitimate
38,17,13,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,2,0.0,0.8157894736842105,0.18421052631578946,5.0,0,phishing
56,17,31,0,0,2,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,45,0,0,5,0.0,0.8035714285714286,0.19642857142857142,5.2,0,phishing
77,20,49,0,0,3,5,0,4,0,0,0,0,0,0,1,0,0,0,1,2,62,0,0,2,0.025974025974025976,0.8051948051948052,0.16883116883116883,23.5,0,legitimate
46,16,22,0,0,2,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,2,0.0,0.8043478260869565,0.1956521739130435,10.0,0,legitimate
46,19,19,0,0,4,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,3,0.0,0.782608695652174,0.21739130434782608,5.333333333333333,0,legitimate
44,13,24,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,1,4,30,0,0,3,0.09090909090909091,0.6818181818181818,0.22727272727272727,7.0,0,legitimate
139,27,95,8,0,2,2,2,7,1,0,0,0,0,0,1,0,0,1,1,5,116,1,0,5,0.03597122302158273,0.8345323741007195,0.12949640287769784,18.0,0,phishing
42,33,1,0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0,1,3,32,0,0,0,0.07142857142857142,0.7619047619047619,0.16666666666666666,,0,phishing
58,16,34,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,2,0.0,0.8448275862068966,0.15517241379310345,16.0,0,legitimate
18,9,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0.0,0.7222222222222222,0.2777777777777778,,0,legitimate
47,16,23,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,39,0,0,2,0.0,0.8297872340425532,0.1702127659574468,10.5,0,legitimate
30,18,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.7666666666666667,0.23333333333333334,3.0,0,phishing
49,21,20,0,0,2,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,41,0,0,2,0.0,0.8367346938775511,0.16326530612244897,9.0,0,legitimate
102,14,8,72,0,6,0,0,12,1,0,0,0,0,0,0,0,0,1,1,1,77,1,0,1,0.00980392156862745,0.7549019607843137,0.23529411764705882,6.0,0,phishing
57,18,31,0,0,2,1,0,5,0,0,0,0,0,0,1,0,0,0,1,5,43,0,0,3,0.08771929824561403,0.7543859649122807,0.15789473684210525,9.333333333333334,0,legitimate
33,26,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.7878787878787878,0.21212121212121213,0.0,0,phishing
70,21,42,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,2,0.0,0.8571428571428571,0.14285714285714285,20.0,0,legitimate
25,16,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,phishing
59,28,23,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,3,0.0,0.864406779661017,0.13559322033898305,6.666666666666667,0,phishing
40,13,20,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0.0,0.8,0.2,9.0,0,legitimate
41,16,17,0,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,33,0,0,1,0.0,0.8048780487804879,0.1951219512195122,15.0,0,legitimate
107,17,83,0,0,2,9,0,6,0,0,0,0,0,0,0,0,0,0,1,8,81,0,0,4,0.07476635514018691,0.7570093457943925,0.16822429906542055,19.75,0,legitimate
32,23,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0.0,0.8125,0.1875,,0,legitimate
165,15,29,0,0,4,6,0,3,1,1,2,0,0,0,0,0,0,0,1,60,85,0,0,1,0.36363636363636365,0.5151515151515151,0.12121212121212122,28.0,0,phishing
42,13,22,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,18,14,0,0,1,0.42857142857142855,0.3333333333333333,0.23809523809523808,21.0,0,phishing
84,18,58,0,0,2,5,0,4,0,0,0,0,0,0,1,0,0,0,1,4,68,0,0,2,0.047619047619047616,0.8095238095238095,0.14285714285714285,28.0,0,legitimate
31,22,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,25,0,0,0,0.0,0.8064516129032258,0.1935483870967742,,0,phishing
24,5,12,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,14,0,0,1,0.20833333333333334,0.5833333333333334,0.20833333333333334,11.0,0,phishing
26,19,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.8076923076923077,0.19230769230769232,0.0,0,legitimate
33,22,4,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0.0,0.7575757575757576,0.24242424242424243,2.0,0,phishing
115,15,76,15,0,2,0,1,8,1,0,0,0,0,0,1,0,0,1,1,10,90,1,0,5,0.08695652173913043,0.782608695652174,0.13043478260869565,14.2,0,phishing
28,19,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
76,50,19,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,1,8,58,0,0,2,0.10526315789473684,0.7631578947368421,0.13157894736842105,8.5,0,phishing
53,15,30,0,0,3,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,4,0.0,0.8113207547169812,0.18867924528301888,6.5,0,phishing
65,18,39,0,0,2,6,0,5,0,0,0,0,0,0,1,0,0,0,1,1,50,0,0,2,0.015384615384615385,0.7692307692307693,0.2153846153846154,18.0,0,legitimate
78,21,49,0,0,2,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,67,0,0,2,0.0,0.8589743589743589,0.14102564102564102,23.5,0,legitimate
48,20,20,0,0,3,0,0,5,0,0,0,0,0,0,1,0,0,0,1,6,33,0,0,3,0.125,0.6875,0.1875,5.666666666666667,0,phishing
33,14,11,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,5,22,0,0,1,0.15151515151515152,0.6666666666666666,0.18181818181818182,10.0,0,phishing
37,13,17,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0.0,0.8378378378378378,0.16216216216216217,15.0,0,phishing
26,15,4,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.7307692307692307,0.2692307692307692,2.0,0,phishing
65,24,15,17,0,3,0,1,4,2,0,1,0,0,0,1,0,0,1,0,0,52,2,0,2,0.0,0.8,0.2,6.5,0,legitimate
162,23,117,0,0,1,12,0,10,1,0,1,0,0,0,0,0,0,0,1,37,98,0,0,8,0.22839506172839505,0.6049382716049383,0.16666666666666666,13.625,0,phishing
61,19,34,0,0,3,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,51,0,0,1,0.0,0.8360655737704918,0.16393442622950818,33.0,0,legitimate
44,22,15,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0.0,0.8181818181818182,0.18181818181818182,6.0,0,legitimate
65,25,33,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,4,0.0,0.8461538461538461,0.15384615384615385,7.25,0,phishing
35,28,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.8285714285714286,0.17142857142857143,0.0,0,legitimate
36,25,4,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,8,22,0,0,1,0.2222222222222222,0.6111111111111112,0.16666666666666666,3.0,0,phishing
42,16,18,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,3,0.0,0.8095238095238095,0.19047619047619047,4.666666666666667,0,phishing
64,43,13,0,0,5,2,0,4,0,0,0,0,0,0,1,0,0,0,1,16,36,0,0,2,0.25,0.5625,0.1875,5.5,0,phishing
51,18,6,18,0,3,0,0,4,1,0,0,0,0,0,1,0,0,1,1,2,39,1,0,1,0.0392156862745098,0.7647058823529411,0.19607843137254902,4.0,0,legitimate
44,17,19,0,0,3,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,36,0,0,2,0.0,0.8181818181818182,0.18181818181818182,8.5,0,legitimate
28,20,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.7857142857142857,0.21428571428571427,,0,legitimate
25,17,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.76,0.24,,0,legitimate
76,25,43,0,0,2,2,0,7,0,0,0,0,0,0,1,0,0,0,1,6,58,0,0,5,0.07894736842105263,0.7631578947368421,0.15789473684210525,7.6,0,phishing
34,17,9,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0.0,0.7941176470588235,0.20588235294117646,8.0,0,legitimate
27,18,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0.0,0.7777777777777778,0.2222222222222222,,0,legitimate
43,13,23,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,1,10,23,0,0,3,0.23255813953488372,0.5348837209302325,0.23255813953488372,6.666666666666667,0,phishing
34,14,12,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,1,0.0,0.7941176470588235,0.20588235294117646,10.0,0,legitimate
48,16,5,18,0,2,0,0,3,1,0,0,0,0,0,1,0,0,1,1,11,28,1,0,1,0.22916666666666666,0.5833333333333334,0.1875,4.0,0,phishing
23,14,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0.0,0.7391304347826086,0.2608695652173913,,0,legitimate
18,10,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.6666666666666666,0.3333333333333333,,0,legitimate
89,12,70,0,0,3,5,0,8,0,0,0,0,0,0,0,0,0,0,1,4,68,0,0,6,0.0449438202247191,0.7640449438202247,0.19101123595505617,10.666666666666666,0,legitimate
39,30,1,0,0,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,31,0,0,0,0.0,0.7948717948717948,0.20512820512820512,,0,legitimate
404,11,73,312,0,2,1,0,6,3,0,0,0,0,0,0,0,0,1,1,50,339,1,0,4,0.12376237623762376,0.8391089108910891,0.03712871287128713,17.25,0,phishing
38,29,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,29,0,0,0,0.07894736842105263,0.7631578947368421,0.15789473684210525,,0,phishing
60,18,35,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,1,6,42,0,0,3,0.1,0.7,0.2,10.666666666666666,0,phishing
58,29,22,0,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0.0,0.8448275862068966,0.15517241379310345,6.333333333333333,0,phishing
94,14,73,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,21,62,0,0,5,0.22340425531914893,0.6595744680851063,0.11702127659574468,13.4,0,phishing
34,27,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.8235294117647058,0.17647058823529413,0.0,0,legitimate
18,10,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.7222222222222222,0.2777777777777778,,0,legitimate
28,19,1,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0.0,0.8214285714285714,0.17857142857142858,,0,legitimate
64,36,20,0,0,2,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,54,0,0,3,0.0,0.84375,0.15625,5.666666666666667,0,phishing
61,21,33,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,2,0.0,0.8524590163934426,0.14754098360655737,15.5,0,legitimate
43,15,6,13,0,2,0,0,3,1,0,0,0,0,0,1,0,0,1,1,2,33,1,0,1,0.046511627906976744,0.7674418604651163,0.18604651162790697,5.0,0,legitimate
70,29,34,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,18,45,0,0,1,0.2571428571428571,0.6428571428571429,0.1,32.0,0,phishing
328,38,65,216,0,3,9,4,7,5,0,4,0,0,0,1,0,0,1,1,84,207,5,0,5,0.25609756097560976,0.6310975609756098,0.11280487804878049,12.0,0,phishing
64,23,34,0,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,3,0.0,0.84375,0.15625,10.333333333333334,0,phishing
150,22,121,0,0,2,0,1,9,1,0,0,0,0,0,0,0,0,0,1,17,119,0,0,7,0.11333333333333333,0.7933333333333333,0.09333333333333334,16.285714285714285,0,phishing
36,28,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,9,19,0,0,0,0.25,0.5277777777777778,0.2222222222222222,,0,phishing
49,18,24,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,1,3,39,0,0,1,0.061224489795918366,0.7959183673469388,0.14285714285714285,22.0,0,phishing
122,20,26,67,0,2,0,2,6,3,0,2,0,0,0,1,0,0,1,1,14,89,3,0,4,0.11475409836065574,0.7295081967213115,0.1557377049180328,5.5,0,phishing
43,18,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,2,0.0,0.813953488372093,0.18604651162790697,8.0,0,phishing
157,15,107,27,0,3,0,2,7,3,0,1,0,0,0,0,0,0,1,1,30,109,2,0,4,0.1910828025477707,0.6942675159235668,0.11464968152866242,25.5,0,phishing
