length_url,length_hostname,length_path,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_parameters,has_https,has_port,has_fragment,label
61,19,34,3,3,0,3,0,0,1,0,0,phishing
44,22,15,2,0,0,5,0,0,0,0,0,phishing
65,25,33,2,1,0,6,0,0,0,0,0,legitimate
35,28,0,2,1,0,2,0,0,0,0,0,phishing
36,25,4,2,0,0,3,8,0,0,0,0,legitimate
42,16,18,1,0,0,6,0,0,1,0,0,legitimate
64,43,13,5,2,0,4,16,0,1,0,0,phishing
51,18,6,3,0,0,4,2,1,1,0,0,legitimate
44,17,19,3,0,0,4,0,0,1,0,0,phishing
28,20,1,2,0,0,3,0,0,0,0,0,phishing
25,17,1,2,0,0,3,0,0,0,0,0,phishing
76,25,43,2,2,0,7,6,0,1,0,0,legitimate
34,17,9,3,0,0,3,0,0,1,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
43,13,23,4,0,0,5,10,0,0,0,0,legitimate
34,14,12,2,0,0,4,0,0,1,0,0,phishing
48,16,5,2,0,0,3,11,1,1,0,0,legitimate
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
18,10,1,2,0,0,3,0,0,0,0,0,phishing
89,12,70,3,5,0,8,4,0,0,0,0,legitimate
39,30,1,2,2,0,3,0,0,1,0,0,phishing
404,11,73,2,1,0,6,50,1,0,0,0,legitimate
38,29,1,2,0,0,3,3,0,1,0,0,legitimate
60,18,35,3,3,0,5,6,0,0,0,0,legitimate
58,29,22,1,2,0,5,0,0,0,0,0,legitimate
94,14,73,2,0,0,8,21,0,0,0,0,phishing
34,27,0,2,1,0,2,0,0,0,0,0,phishing
18,10,1,1,0,0,3,0,0,0,0,0,phishing
28,19,1,1,0,0,3,0,0,1,0,0,phishing
64,36,20,2,1,1,5,0,0,1,0,0,phishing
61,21,33,2,0,2,4,0,0,0,0,0,legitimate
43,15,6,2,0,0,3,2,1,1,0,0,legitimate
70,29,34,2,0,0,4,18,0,0,0,0,legitimate
328,38,65,3,9,4,7,84,5,1,0,0,phishing
64,23,34,3,0,1,5,0,0,0,0,0,legitimate
150,22,121,2,0,1,9,17,0,0,0,0,legitimate
36,28,1,4,0,0,3,9,0,0,0,0,phishing
49,18,24,1,1,0,4,3,0,0,0,0,phishing
122,20,26,2,0,2,6,14,3,1,0,0,phishing
43,18,18,3,0,0,4,0,0,0,0,0,phishing
157,15,107,3,0,2,7,30,2,0,0,0,phishing
69,14,48,2,5,0,5,0,0,0,0,0,phishing
19,10,1,1,0,0,3,0,0,1,0,0,phishing
26,14,4,2,0,0,4,0,0,1,0,0,phishing
43,18,17,1,0,0,6,0,0,1,0,0,phishing
144,32,105,3,3,0,3,8,0,0,0,0,legitimate
67,21,39,3,1,0,6,1,0,0,0,0,legitimate
37,29,1,2,0,0,3,2,0,0,0,0,legitimate
127,50,20,4,1,2,5,19,3,0,0,0,phishing
38,17,13,3,0,0,4,0,0,1,0,0,phishing
26,15,4,2,0,0,3,0,0,0,0,0,phishing
239,26,29,3,0,2,5,55,3,1,0,0,phishing
70,19,44,3,4,0,4,0,0,0,0,0,phishing
28,15,6,2,0,0,4,0,0,0,0,0,phishing
120,42,20,4,0,2,5,15,3,1,0,0,phishing
50,16,27,2,0,0,5,0,0,0,0,0,phishing
70,12,18,5,0,0,6,8,1,0,0,0,legitimate
30,21,1,2,1,0,3,0,0,1,0,0,phishing
49,27,15,2,3,0,3,0,0,0,0,0,phishing
22,13,1,2,0,0,3,1,0,1,0,0,phishing
71,19,45,3,5,0,4,0,0,0,0,0,phishing
39,31,1,6,1,0,3,1,0,0,0,0,legitimate
79,16,20,3,0,0,5,7,3,0,0,0,legitimate
26,17,1,1,0,0,3,0,0,1,0,0,phishing
334,38,71,3,9,4,9,84,5,1,0,0,legitimate
56,17,32,3,3,0,3,2,0,0,0,0,phishing
44,25,12,2,0,0,3,0,0,0,0,0,legitimate
35,10,18,1,0,2,3,0,0,0,0,0,phishing
40,20,12,3,0,0,3,0,0,1,0,0,phishing
47,17,23,2,2,0,4,0,0,0,0,0,legitimate
37,29,1,2,0,0,3,1,0,0,0,0,legitimate
68,16,45,2,3,0,5,0,0,0,0,0,phishing
21,13,1,1,0,0,3,0,0,0,0,0,legitimate
39,14,17,2,0,0,3,0,0,1,0,0,legitimate
87,33,46,4,4,0,5,6,0,1,0,0,legitimate
143,30,105,3,2,0,3,8,0,1,0,0,legitimate
70,49,13,5,2,0,4,17,0,1,0,0,phishing
44,22,14,2,0,0,4,0,0,1,0,0,legitimate
25,17,1,2,0,0,3,0,0,0,0,0,legitimate
103,16,80,2,2,2,10,5,0,0,0,0,phishing
118,42,19,4,0,2,4,20,3,0,0,0,phishing
52,24,21,2,1,0,5,2,0,0,0,0,phishing
32,23,1,2,1,0,3,0,0,1,0,0,legitimate
26,18,1,2,0,0,3,0,0,0,0,0,phishing
149,33,12,5,0,0,3,18,1,0,0,0,phishing
100,22,71,3,0,5,4,0,0,0,0,0,legitimate
56,15,34,4,1,0,5,1,0,0,0,0,phishing
59,31,21,5,0,0,3,10,0,0,0,0,legitimate
28,20,1,2,0,0,3,0,0,0,0,0,phishing
29,21,1,2,1,0,3,0,0,0,0,0,legitimate
40,16,16,2,0,1,4,4,0,1,0,0,phishing
45,11,27,2,2,0,4,0,0,0,0,0,phishing
70,10,47,3,0,1,8,3,1,0,0,0,legitimate
36,10,18,1,1,0,5,0,0,1,0,0,legitimate
119,14,98,1,4,0,4,58,0,0,0,0,legitimate
38,30,1,2,0,0,3,0,0,0,0,0,phishing
101,25,69,3,1,0,9,0,0,0,0,0,phishing
59,15,36,2,0,0,5,2,0,1,0,0,phishing
66,20,39,2,0,0,6,0,0,0,0,0,phishing
37,30,0,2,0,0,2,0,0,0,0,0,legitimate
219,18,194,8,0,0,29,0,0,0,0,0,phishing
260,211,42,13,0,0,6,45,0,0,0,0,legitimate
83,16,46,2,0,1,7,5,1,1,0,0,phishing
56,18,30,3,0,2,4,0,0,1,0,0,legitimate
65,13,44,2,3,0,5,0,0,1,0,0,phishing
24,16,1,2,1,0,3,0,0,0,0,0,phishing
77,23,47,5,0,0,8,9,0,0,0,0,phishing
67,23,37,3,0,0,7,12,0,0,0,0,legitimate
28,20,1,1,0,0,3,0,0,0,0,0,legitimate
43,21,15,2,2,0,3,0,0,0,0,0,phishing
29,20,1,2,0,0,3,0,0,1,0,0,legitimate
57,15,34,3,1,0,6,0,0,1,0,0,phishing
23,15,1,2,0,0,3,0,0,0,0,0,phishing
48,18,23,4,0,0,4,0,0,0,0,0,phishing
63,10,46,2,0,1,7,0,0,0,0,0,legitimate
46,25,14,4,0,0,3,0,0,0,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,legitimate
25,17,1,2,0,0,3,0,0,0,0,0,legitimate
34,23,3,2,2,0,3,2,0,1,0,0,phishing
124,19,98,3,1,0,10,17,0,0,0,0,phishing
45,16,21,2,0,1,4,0,0,1,0,0,legitimate
39,20,12,3,0,0,3,1,0,0,0,0,legitimate
20,12,1,2,0,0,3,0,0,0,0,0,phishing
41,21,13,2,0,0,6,0,0,0,0,0,phishing
46,29,10,3,0,0,3,0,0,0,0,0,legitimate
132,22,31,3,2,0,5,14,7,1,0,0,phishing
69,11,51,3,1,1,8,0,0,0,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
128,15,18,3,1,7,4,4,3,0,0,0,phishing
25,16,1,3,0,0,3,0,0,1,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
209,24,169,4,12,1,10,35,1,0,0,0,legitimate
70,49,13,5,2,0,4,17,0,1,0,0,phishing
47,21,19,1,1,0,4,2,0,0,0,0,legitimate
24,17,0,1,0,0,2,0,0,0,0,0,phishing
53,30,16,3,1,0,3,0,0,0,0,0,phishing
38,29,1,2,2,0,3,0,0,1,0,0,phishing
77,23,47,1,0,0,5,19,0,0,0,0,phishing
37,19,10,2,0,0,4,0,0,1,0,0,legitimate
34,21,1,2,0,2,3,0,0,1,0,1,legitimate
100,18,75,3,1,0,8,17,0,0,0,0,legitimate
34,25,1,3,0,0,3,0,0,1,0,0,phishing
59,18,33,3,1,0,7,0,0,1,0,0,phishing
55,14,33,2,0,0,6,0,0,1,0,0,legitimate
39,25,7,2,0,0,3,0,0,0,0,0,phishing
34,22,4,3,1,0,4,0,0,1,0,0,legitimate
47,22,18,4,0,0,4,3,0,0,0,0,legitimate
158,14,4,4,0,0,3,13,4,0,0,0,phishing
70,18,44,2,4,0,5,0,0,1,0,0,legitimate
76,17,52,1,1,0,9,0,0,0,0,0,phishing
58,18,33,2,0,3,4,0,0,0,0,0,legitimate
143,39,62,2,3,2,6,15,2,1,1,0,phishing
51,22,22,2,2,0,4,10,0,0,0,0,legitimate
46,17,22,3,2,0,4,0,0,0,0,0,phishing
109,19,42,2,1,2,6,0,2,0,0,0,legitimate
75,67,1,9,0,0,3,4,0,0,0,0,phishing
49,10,32,2,2,0,4,0,0,0,0,0,phishing
68,11,50,1,3,0,7,5,0,0,0,0,legitimate
73,39,27,5,2,0,4,4,0,0,0,0,phishing
45,25,12,3,0,0,3,9,0,1,0,0,phishing
29,16,5,1,0,0,3,0,0,1,0,0,legitimate
66,12,46,2,0,0,3,16,0,1,0,0,phishing
35,28,0,2,0,0,2,0,0,0,0,0,phishing
72,18,47,3,0,1,7,0,0,0,0,0,phishing
125,50,20,4,1,2,5,11,3,0,0,0,phishing
124,46,20,5,0,2,5,20,3,1,0,0,phishing
74,19,48,4,0,0,9,2,0,0,0,0,phishing
52,24,20,3,0,0,4,0,0,1,0,0,phishing
36,28,1,2,0,0,3,0,0,0,0,0,phishing
40,13,20,2,1,0,5,0,0,0,0,0,phishing
160,21,57,3,1,0,6,26,2,0,0,0,legitimate
56,22,27,3,0,0,5,0,0,0,0,0,phishing
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
50,22,21,2,0,0,6,0,0,0,0,0,phishing
25,11,7,1,0,0,3,0,0,0,0,0,phishing
38,6,25,2,0,0,3,4,0,0,0,0,legitimate
48,11,30,2,3,0,5,0,0,0,0,0,legitimate
32,23,1,2,0,0,3,0,0,1,0,0,phishing
60,17,36,3,2,0,4,0,0,0,0,0,legitimate
40,14,19,3,0,0,4,0,0,0,0,0,legitimate
45,38,0,2,0,0,2,1,0,0,0,0,legitimate
33,13,13,3,0,0,4,3,0,0,0,0,phishing
44,18,19,3,0,1,3,3,0,0,0,0,legitimate
69,35,26,5,1,0,3,13,0,1,0,0,phishing
34,26,1,2,0,0,3,0,0,0,0,0,phishing
74,21,45,3,0,0,6,0,0,1,0,0,phishing
20,11,1,2,0,0,3,0,0,1,0,0,legitimate
126,16,9,2,3,0,4,13,6,0,0,0,phishing
33,25,1,2,0,0,3,0,0,0,0,0,legitimate
48,16,24,3,0,0,5,0,0,1,0,0,legitimate
82,25,50,2,6,0,7,8,0,0,0,0,legitimate
31,22,1,2,0,0,3,0,0,1,0,0,legitimate
33,25,1,3,0,0,3,9,0,0,0,0,phishing
59,42,10,4,2,0,3,1,0,0,0,0,legitimate
23,16,0,1,0,0,2,0,0,0,0,0,legitimate
27,20,0,2,0,0,2,0,0,0,0,0,legitimate
54,23,24,2,1,0,5,1,0,0,0,0,phishing
44,12,24,2,3,0,4,0,0,1,0,0,phishing
92,10,46,6,2,0,8,0,1,1,0,0,legitimate
34,26,1,2,1,0,3,0,0,0,0,0,legitimate
54,18,28,3,1,0,5,6,0,1,0,0,phishing
34,26,0,2,0,0,2,1,0,1,0,0,legitimate
174,37,129,2,15,0,8,40,0,1,0,0,phishing
37,18,12,2,0,0,5,0,0,0,0,0,legitimate
23,14,1,1,1,0,3,0,0,1,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,phishing
36,27,1,2,0,0,3,0,0,1,0,0,phishing
26,12,7,1,1,0,3,0,0,0,0,0,phishing
199,15,176,2,1,0,4,28,0,1,0,0,phishing
26,18,1,2,0,0,3,0,0,0,0,0,legitimate
26,7,11,1,0,0,4,2,0,1,0,0,legitimate
28,20,0,2,0,0,2,0,0,1,0,0,phishing
26,18,1,2,0,0,3,0,0,0,0,0,phishing
70,22,41,2,4,0,4,0,0,0,0,0,legitimate
35,21,7,2,1,0,3,0,0,0,0,0,legitimate
52,23,21,2,1,0,4,0,0,1,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,legitimate
61,17,37,3,0,0,5,0,0,0,0,0,legitimate
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
462,26,59,5,2,0,9,195,1,1,0,0,legitimate
71,11,53,2,1,0,8,0,0,0,0,0,legitimate
14,7,0,1,0,0,2,0,0,0,0,0,legitimate
28,15,6,2,0,0,4,0,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,phishing
29,22,0,2,0,0,2,0,0,0,0,0,phishing
43,14,22,2,0,2,4,0,0,0,0,0,legitimate
29,7,14,1,0,0,3,5,0,1,0,0,phishing
32,25,0,2,0,0,2,0,0,0,0,0,legitimate
43,21,15,2,0,0,4,0,0,0,0,0,legitimate
26,13,6,1,1,0,4,0,0,0,0,0,legitimate
29,20,1,2,0,0,3,2,0,1,0,0,phishing
67,22,38,2,4,0,5,1,0,0,0,0,phishing
82,16,46,2,1,0,6,5,1,1,0,0,phishing
43,14,22,3,0,0,5,6,0,0,0,0,phishing
49,18,23,2,0,0,4,0,0,1,0,0,phishing
125,17,61,4,1,0,10,0,1,0,0,0,legitimate
34,26,1,2,0,0,3,0,0,0,0,0,phishing
47,16,23,2,0,0,4,0,0,1,0,0,legitimate
35,26,1,2,0,0,3,0,0,1,0,0,legitimate
64,13,44,3,0,2,6,0,0,0,0,0,phishing
40,32,1,2,0,0,3,6,0,0,0,0,legitimate
50,42,1,2,2,0,3,0,0,0,0,0,phishing
50,15,27,2,3,0,5,2,0,1,0,0,legitimate
85,13,65,3,2,0,7,1,0,0,0,0,phishing
136,17,112,2,1,11,5,4,0,0,0,0,phishing
130,31,82,2,2,4,7,10,1,1,0,0,phishing
55,18,29,2,2,0,6,0,0,1,0,0,legitimate
144,32,44,5,1,0,6,13,2,1,0,0,phishing
121,53,44,8,3,0,4,24,1,0,0,0,legitimate
69,18,43,1,0,1,9,0,0,1,0,0,phishing
33,24,1,2,1,0,3,0,0,1,0,0,legitimate
59,15,8,2,0,0,3,4,1,0,0,0,phishing
60,29,17,8,0,0,5,0,1,0,0,0,phishing
42,18,17,2,0,0,5,0,0,0,0,0,phishing
35,14,14,2,0,0,5,1,0,0,0,0,phishing
53,21,25,2,0,0,6,2,0,0,0,0,legitimate
24,17,0,2,0,0,2,0,0,0,0,0,phishing
31,23,1,2,0,0,3,0,0,0,0,0,phishing
59,13,25,2,0,0,4,0,3,0,0,0,legitimate
17,9,1,1,0,0,3,0,0,0,0,0,phishing
109,20,82,3,1,0,9,22,0,0,0,0,legitimate
27,19,1,2,0,0,3,0,0,0,0,0,legitimate
47,12,28,3,0,0,5,1,0,0,0,0,phishing
19,11,1,2,0,0,3,0,0,0,0,0,phishing
57,25,24,5,1,1,4,3,0,1,0,0,phishing
67,26,33,3,2,0,4,0,0,1,0,0,legitimate
34,25,1,2,0,0,3,0,0,1,0,0,phishing
34,23,4,2,1,0,4,0,0,0,0,0,legitimate
88,22,59,2,7,0,5,5,0,0,0,0,phishing
115,15,93,1,10,0,7,10,0,0,0,0,legitimate
48,18,22,3,2,0,3,0,0,1,0,0,legitimate
36,15,14,3,0,0,3,0,0,0,0,0,legitimate
72,15,49,1,3,0,8,8,0,1,0,0,legitimate
51,31,13,2,0,0,4,5,0,0,0,0,legitimate
25,18,0,2,0,0,2,0,0,0,0,0,phishing
23,16,0,2,0,0,2,0,0,0,0,0,phishing
97,50,40,5,1,0,5,23,0,0,0,0,legitimate
43,19,17,3,0,0,4,0,0,0,0,0,phishing
88,23,57,3,0,2,8,0,0,1,0,0,legitimate
63,13,42,1,6,0,3,3,0,1,0,0,phishing
27,16,4,1,1,0,4,0,0,0,0,0,phishing
49,19,23,2,2,0,4,1,0,0,0,0,legitimate
56,18,31,4,1,0,5,3,0,0,0,0,legitimate
123,13,103,3,0,12,8,6,0,0,0,0,legitimate
93,21,64,2,5,0,6,8,0,1,0,0,phishing
75,42,26,5,2,0,3,1,0,0,0,0,legitimate
65,18,39,2,2,0,5,0,0,1,0,0,legitimate
129,26,95,2,11,0,5,4,0,1,0,0,legitimate
61,15,38,3,2,0,5,1,0,1,0,0,legitimate
123,21,61,5,1,0,9,0,1,0,0,0,phishing
61,32,21,5,0,0,3,5,0,1,0,0,legitimate
107,19,81,2,1,0,10,17,0,0,0,0,legitimate
45,12,26,1,0,0,6,3,0,0,0,0,legitimate
128,15,106,1,0,1,6,23,0,0,0,0,phishing
28,19,1,1,0,0,3,3,0,1,1,0,phishing
49,17,25,2,1,0,5,0,0,0,0,0,phishing
79,13,58,3,1,0,10,12,0,1,0,0,legitimate
58,19,32,3,0,2,5,3,0,0,0,0,phishing
46,16,22,2,0,1,4,0,0,1,0,0,legitimate
79,19,25,4,0,0,7,0,1,1,0,0,legitimate
65,12,45,1,2,0,10,0,0,1,0,0,phishing
53,24,22,2,0,0,5,1,0,0,0,0,legitimate
20,13,0,2,0,0,2,0,0,0,0,0,legitimate
57,24,26,5,0,0,3,0,0,0,0,0,phishing
37,22,8,2,0,0,3,0,0,0,0,0,phishing
268,26,18,3,0,0,5,35,2,0,0,0,phishing
50,20,23,3,0,0,5,0,0,0,0,0,legitimate
44,18,19,2,0,0,5,6,0,0,0,0,legitimate
43,34,1,2,0,0,3,0,0,1,0,0,legitimate
24,15,1,2,0,0,3,0,0,1,0,0,phishing
25,16,1,3,0,0,3,0,0,1,0,0,phishing
169,23,139,3,1,0,11,36,0,0,0,0,legitimate
121,37,77,4,1,0,8,19,0,0,0,0,phishing
39,17,15,3,0,0,3,0,0,0,0,0,legitimate
45,22,16,3,1,0,4,0,0,0,0,0,legitimate
28,13,8,1,0,0,4,0,0,0,0,0,phishing
29,20,1,2,0,0,3,0,0,1,0,0,phishing
74,17,49,1,2,0,5,8,0,1,0,0,legitimate
27,19,1,2,0,0,3,0,0,0,0,0,phishing
148,21,87,6,1,0,10,0,1,1,0,0,phishing
65,15,43,2,3,0,7,8,0,0,0,0,legitimate
41,23,11,2,1,0,5,0,0,0,0,0,legitimate
135,13,91,1,2,2,12,5,2,0,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,phishing
36,27,1,2,1,0,3,3,0,1,0,0,legitimate
80,20,53,2,6,0,6,0,0,0,0,0,phishing
104,28,69,4,1,0,6,26,0,0,0,0,phishing
48,15,25,2,0,0,3,0,0,1,0,0,legitimate
77,15,55,2,0,5,4,0,0,0,0,0,phishing
44,17,20,5,1,0,3,4,0,0,0,0,legitimate
160,21,57,3,1,0,6,24,2,0,0,0,phishing
80,18,55,2,1,0,6,18,0,0,0,0,legitimate
51,21,23,3,0,0,5,0,0,0,0,0,legitimate
40,14,19,2,1,0,4,0,0,0,0,0,phishing
32,23,1,2,0,0,3,0,0,1,0,0,phishing
35,26,1,3,0,0,3,0,0,1,0,0,phishing
126,50,19,4,1,2,4,22,3,0,0,0,phishing
52,27,18,3,0,1,3,0,0,0,0,0,legitimate
124,14,12,3,0,0,4,37,1,0,0,0,legitimate
28,20,1,2,0,0,3,0,0,0,0,0,phishing
69,15,19,4,0,0,5,0,2,1,0,0,phishing
126,50,19,4,1,2,4,16,3,0,0,0,legitimate
24,13,3,2,0,0,3,0,0,1,0,0,phishing
64,36,21,5,2,0,5,3,0,0,0,0,legitimate
38,12,18,1,0,0,5,0,0,1,0,0,legitimate
28,20,1,2,0,0,3,0,0,0,0,0,phishing
66,16,43,2,5,0,5,7,0,0,0,0,legitimate
49,14,28,3,0,0,4,0,0,0,0,0,phishing
27,20,0,2,0,0,2,0,0,0,0,0,phishing
37,29,1,2,0,0,3,0,0,0,0,0,phishing
102,15,80,3,1,0,11,5,0,0,0,0,legitimate
43,10,26,1,0,1,6,0,0,0,0,0,phishing
41,16,17,2,1,0,5,0,0,1,0,0,phishing
238,15,49,2,0,1,8,88,3,1,0,0,legitimate
37,18,12,2,0,0,3,0,0,0,0,0,legitimate
53,13,33,2,0,0,3,21,0,0,0,0,phishing
42,16,18,2,0,0,5,0,0,1,0,0,legitimate
326,19,16,6,6,0,4,62,6,1,0,0,phishing
20,13,0,2,0,0,2,0,0,0,0,0,phishing
55,17,30,3,0,1,4,1,0,1,0,0,phishing
34,9,18,1,0,0,5,0,0,0,0,0,phishing
127,50,19,4,1,2,4,18,3,1,0,0,phishing
63,15,40,2,2,0,8,2,0,1,0,0,legitimate
43,16,19,3,0,1,4,0,0,1,0,0,legitimate
32,23,1,2,0,0,3,0,0,1,0,0,phishing
46,18,21,3,0,0,5,0,0,0,0,0,phishing
64,18,39,2,3,0,5,0,0,0,0,0,phishing
44,25,12,5,0,0,3,3,0,0,0,0,legitimate
47,20,19,3,0,0,5,0,0,1,0,0,legitimate
48,27,14,3,0,0,3,3,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,legitimate
36,17,11,1,0,0,4,3,0,1,0,0,phishing
58,16,35,3,1,0,5,0,0,0,0,0,legitimate
30,22,0,2,0,0,2,0,0,1,0,0,phishing
105,37,52,3,1,1,7,0,1,0,0,0,legitimate
24,15,1,2,1,0,3,0,0,1,0,0,phishing
37,21,9,2,0,0,3,5,0,0,0,0,legitimate
54,19,28,3,0,3,4,1,0,0,0,0,phishing
26,18,1,2,0,0,3,0,0,0,0,0,phishing
67,13,47,2,3,0,6,0,0,0,0,0,legitimate
157,21,129,4,5,0,3,57,0,0,0,0,phishing
78,32,39,3,2,0,4,0,0,0,0,0,legitimate
87,31,48,4,4,0,5,9,0,1,0,0,legitimate
24,17,0,2,0,0,2,0,0,0,0,0,legitimate
213,24,24,3,0,1,5,76,3,0,0,0,phishing
56,47,1,4,0,0,3,7,0,1,0,0,legitimate
58,18,33,3,0,0,6,0,0,0,0,0,legitimate
30,21,1,2,0,0,3,0,0,1,0,0,legitimate
100,24,69,3,1,5,7,11,0,0,0,0,phishing
83,21,54,2,8,0,5,0,0,1,0,0,phishing
46,23,16,2,2,0,4,0,0,0,0,0,phishing
164,16,54,3,1,1,8,41,2,0,0,0,legitimate
41,25,9,2,0,0,3,8,0,0,0,0,legitimate
45,19,19,3,0,0,3,1,0,0,0,0,legitimate
39,25,7,2,0,0,4,8,0,0,0,0,legitimate
43,25,10,2,0,0,4,0,0,1,0,0,phishing
60,21,32,1,4,0,4,0,0,0,0,0,phishing
907,29,39,6,10,5,7,159,4,1,0,0,legitimate
32,24,1,3,1,0,3,6,0,0,0,0,phishing
88,27,24,5,0,0,6,1,1,0,0,0,legitimate
24,16,1,2,0,0,3,0,0,0,0,0,legitimate
59,18,33,2,2,0,4,0,0,1,0,0,phishing
30,15,8,1,1,0,3,0,0,0,0,0,phishing
48,25,16,4,0,0,4,1,0,0,0,0,phishing
49,13,19,3,0,1,3,1,1,1,0,0,legitimate
43,25,11,3,0,0,3,8,0,0,0,0,legitimate
35,26,1,2,1,0,3,0,0,1,0,0,legitimate
28,19,1,2,0,0,3,0,0,1,0,0,phishing
88,20,60,3,5,0,5,0,0,1,0,0,phishing
22,15,0,1,0,0,2,0,0,0,0,0,phishing
61,15,38,2,0,2,4,7,0,1,0,0,phishing
29,20,1,2,0,0,3,2,0,1,0,0,legitimate
60,16,36,2,0,0,5,3,0,1,0,0,legitimate
43,19,17,2,0,0,6,0,0,0,0,0,legitimate
77,20,50,2,5,0,4,0,0,0,0,0,phishing
30,15,7,1,1,0,4,1,0,1,0,0,legitimate
33,15,11,2,0,0,5,1,0,0,0,0,phishing
15,4,4,1,0,0,3,1,0,0,0,0,phishing
45,18,20,3,0,0,3,0,0,0,0,0,legitimate
52,18,7,2,0,0,3,0,1,1,0,0,phishing
116,42,19,4,0,2,4,19,3,0,0,0,legitimate
51,24,20,2,0,0,5,0,0,0,0,0,phishing
43,18,18,2,0,0,4,0,0,0,0,0,legitimate
27,18,1,2,1,0,3,0,0,1,0,0,legitimate
78,44,27,5,3,0,4,0,0,0,0,0,phishing
122,46,20,5,0,2,5,21,3,1,0,0,phishing
21,13,1,2,0,0,3,0,0,0,0,0,legitimate
29,20,1,2,0,0,3,2,0,1,0,0,legitimate
111,24,80,2,1,4,3,22,0,0,0,0,phishing
79,22,50,3,3,0,6,6,0,0,0,0,phishing
82,16,59,2,0,2,6,0,0,0,0,0,legitimate
27,18,1,2,0,0,3,0,0,1,0,0,phishing
45,17,21,2,0,0,5,1,0,0,0,0,phishing
128,14,107,2,4,0,5,57,0,0,0,0,legitimate
73,28,37,2,2,0,7,12,0,1,0,0,legitimate
51,27,17,5,1,0,4,0,0,0,0,0,legitimate
42,11,23,2,0,0,6,0,0,1,0,0,legitimate
29,20,1,2,0,0,3,1,0,1,0,0,phishing
62,17,10,4,0,0,3,6,1,1,0,0,legitimate
75,35,33,2,3,0,4,0,0,0,0,0,phishing
41,17,16,2,0,0,4,0,0,1,0,0,legitimate
81,17,57,3,0,4,4,4,0,0,0,0,phishing
56,19,30,3,0,0,4,2,0,0,0,0,phishing
77,22,12,1,0,0,5,14,2,1,0,0,legitimate
84,16,46,2,1,1,6,8,1,1,0,0,legitimate
50,18,25,2,0,1,4,0,0,0,0,0,legitimate
31,23,1,2,0,0,3,0,0,0,0,0,phishing
127,50,19,4,1,2,4,25,3,1,0,0,phishing
77,23,47,1,0,0,5,19,0,0,0,0,phishing
55,28,20,3,3,0,3,0,0,0,0,0,legitimate
35,21,7,2,0,0,3,3,0,0,0,0,legitimate
30,23,0,2,0,0,2,3,0,0,0,0,phishing
41,10,23,1,1,0,4,0,0,1,0,0,phishing
94,28,59,3,1,0,6,25,0,0,0,0,legitimate
37,22,8,2,0,0,3,0,0,0,0,0,phishing
38,13,18,1,1,0,5,0,0,0,0,0,phishing
55,22,25,2,2,0,4,0,0,1,0,0,legitimate
52,27,17,3,1,0,3,1,0,1,0,0,phishing
43,18,17,3,1,0,4,0,0,1,0,0,legitimate
47,14,26,2,1,0,5,0,0,0,0,0,phishing
31,18,1,2,0,2,3,4,0,1,0,1,legitimate
20,13,0,2,0,0,2,0,0,0,0,0,legitimate
40,31,1,3,1,0,3,0,0,1,0,0,legitimate
22,15,0,2,0,0,2,2,0,0,0,0,legitimate
23,14,1,2,0,0,3,0,0,1,0,0,legitimate
38,18,13,2,0,0,4,0,0,0,0,0,legitimate
54,15,32,3,0,0,6,4,0,0,0,0,phishing
39,31,1,2,2,0,3,0,0,0,0,0,legitimate
50,15,28,2,3,0,3,0,0,0,0,0,phishing
25,16,1,2,0,0,3,0,0,1,0,0,legitimate
28,21,0,2,0,0,2,6,0,0,0,0,legitimate
74,19,48,2,3,0,5,0,0,0,0,0,phishing
39,17,14,1,0,0,4,0,0,1,0,0,legitimate
22,14,1,2,0,0,3,0,0,0,0,0,legitimate
31,19,4,2,1,0,4,0,0,1,0,0,phishing
58,20,31,2,2,0,4,0,0,0,0,0,legitimate
50,16,27,1,0,2,4,0,0,0,0,0,phishing
33,25,1,2,2,0,3,0,0,0,0,0,legitimate
30,10,13,2,1,0,4,0,0,0,0,0,legitimate
32,14,10,2,0,0,5,2,0,1,0,0,legitimate
33,12,13,2,0,0,3,0,0,1,0,0,legitimate
64,14,43,2,0,4,4,0,0,0,0,0,phishing
41,32,1,2,0,0,3,7,0,1,0,0,phishing
87,18,62,7,0,0,9,1,0,0,0,0,phishing
76,49,20,4,5,0,4,2,0,0,0,0,phishing
54,26,20,3,0,0,5,6,0,1,0,0,legitimate
31,14,10,1,0,0,3,0,0,0,0,0,phishing
70,14,41,2,0,0,6,10,1,1,0,0,phishing
113,17,61,5,1,0,10,0,1,0,0,0,phishing
